Customer_ID,Region,Retention_Strategy,Recommended_Strategy,Risk_Level,LTV_Segment,Action_Priority,Churn_Probability,Projected_Churn,Lifetime_Value,Purchase_Frequency,Average_Order_Value,Engagement_Score,Most_Frequent_Category,Time_Between_Purchases
CUST_OOUW1K,South America,Email Campaign,Standard Communication,Low Risk,Low Value,Maintain,0.09,0.09,2238.02,10,94.73,0.69,Electronics,13
CUST_EU6MAY,South America,Discount,Standard Communication,High Risk,Low Value,Monitor,0.77,0.77,1080.78,16,156.37,0.421,Clothing,89
CUST_U3FNE8,Asia,Loyalty Program,Discounts,Medium Risk,Low Value,Monitor,0.4,0.36800000000000005,2986.86,16,134.32,0.792,Home,23
CUST_D8OFIC,Europe,Email Campaign,VIP Treatment,High Risk,High Value,Immediate Action,0.74,0.629,9624.87,17,168.22,0.79,Clothing,28
CUST_BGO6NR,North America,Discount,Re-engagement Campaign,Low Risk,Medium Value,Maintain,0.07,0.06160000000000001,3890.98,6,109.93,0.169,Sports,87
CUST_NXEQ9J,Asia,Loyalty Program,Standard Communication,Low Risk,High Value,Monitor,0.03,0.03,8343.47,8,183.17,0.413,Sports,53
CUST_6CYBKL,Europe,Discount,Standard Communication,High Risk,Medium Value,High Priority,0.77,0.77,4011.73,10,150.16,0.376,Electronics,69
CUST_MYXG3T,North America,Email Campaign,Discounts,Medium Risk,Low Value,Monitor,0.53,0.48760000000000003,1494.28,1,91.84,0.262,Clothing,47
CUST_87NXUI,Asia,Discount,Standard Communication,High Risk,Low Value,Monitor,0.9,0.9,268.27,14,54.23,0.644,Sports,40
CUST_2Z70SE,Europe,Discount,Standard Communication,Low Risk,High Value,High Priority,0.16,0.16,9789.0,9,73.37,0.31,Home,76
CUST_VSCL4Q,Europe,Email Campaign,Loyalty Programs,Low Risk,High Value,Monitor,0.14,0.12600000000000003,8363.01,17,105.48,0.908,Electronics,7
CUST_TL2JRX,Europe,Loyalty Program,Discounts,Medium Risk,Low Value,Maintain,0.41,0.3772,454.71,17,80.67,0.801,Sports,26
CUST_NE2GOV,North America,Loyalty Program,Standard Communication,High Risk,Low Value,High Priority,0.88,0.88,2525.24,10,95.96,0.589,Sports,31
CUST_0VXCAC,North America,Discount,Standard Communication,High Risk,Medium Value,High Priority,1.0,1.0,3930.46,17,53.38,0.745,Sports,36
CUST_H6BANA,Europe,Loyalty Program,Discounts,Medium Risk,Medium Value,Monitor,0.35,0.322,3499.19,8,123.77,0.604,Home,19
CUST_27WFTO,North America,Email Campaign,Standard Communication,Low Risk,High Value,Monitor,0.22,0.22,7573.66,5,163.24,0.519,Clothing,20
CUST_GCF3EX,Europe,Loyalty Program,Standard Communication,High Risk,Medium Value,High Priority,0.81,0.81,4855.08,19,29.17,0.904,Electronics,17
CUST_VL787U,Asia,Loyalty Program,Discounts,Medium Risk,Medium Value,Monitor,0.33,0.30360000000000004,4494.55,12,27.68,0.366,Sports,80
CUST_40B9WM,South America,Loyalty Program,Standard Communication,Low Risk,High Value,High Priority,0.28,0.28,7501.11,9,114.27,0.624,Clothing,20
CUST_SXPFGD,Europe,Discount,VIP Treatment,High Risk,High Value,Immediate Action,0.93,0.7905,7436.84,9,173.88,0.585,Home,27
CUST_44RAHP,Europe,Email Campaign,Discounts,Medium Risk,Medium Value,Monitor,0.33,0.30360000000000004,5626.54,12,86.88,0.737,Home,14
CUST_ILU9HZ,South America,Email Campaign,Discounts,Medium Risk,High Value,High Priority,0.37,0.34040000000000004,9732.05,14,36.88,0.588,Sports,50
CUST_P1H67I,South America,Loyalty Program,Loyalty Programs,Low Risk,High Value,High Priority,0.22,0.198,9307.39,17,83.59,0.841,Sports,19
CUST_R3GBC2,South America,Loyalty Program,Standard Communication,Low Risk,Low Value,Maintain,0.1,0.1,2496.14,3,46.99,0.332,Sports,44
CUST_2H6NZP,Europe,Loyalty Program,Discounts,Medium Risk,High Value,High Priority,0.41,0.3772,8998.87,8,138.93,0.615,Sports,17
CUST_WGMVGW,Asia,Loyalty Program,VIP Treatment,High Risk,High Value,Immediate Action,0.79,0.6715,9174.43,3,145.95,0.444,Clothing,24
CUST_FWCPTF,North America,Email Campaign,Standard Communication,High Risk,Medium Value,High Priority,0.8,0.8,6097.26,4,188.71,0.504,Sports,18
CUST_PLH4X1,Asia,Email Campaign,Discounts,Medium Risk,High Value,High Priority,0.57,0.5244,9157.77,10,133.86,0.376,Home,69
CUST_683JS7,Europe,Loyalty Program,Standard Communication,High Risk,Low Value,High Priority,0.8,0.8,2818.06,13,63.35,0.741,Clothing,18
CUST_IMTJAN,Europe,Email Campaign,Re-engagement Campaign,Low Risk,High Value,Monitor,0.21,0.1848,7805.42,9,147.0,0.237,Home,89
CUST_QT4CEH,Asia,Loyalty Program,Discounts,Medium Risk,Low Value,Monitor,0.5,0.46,633.84,12,51.11,0.72,Sports,17
CUST_A2GV92,Europe,Email Campaign,Standard Communication,Low Risk,Medium Value,Monitor,0.26,0.26,3619.04,10,133.96,0.69,Home,13
CUST_A2U1CC,Asia,Discount,Re-engagement Campaign,Low Risk,High Value,High Priority,0.29,0.2552,8374.01,4,175.47,0.285,Sports,57
CUST_DU0E1O,Europe,Loyalty Program,Discounts,Medium Risk,High Value,High Priority,0.4,0.36800000000000005,9187.57,14,115.86,0.492,Clothing,67
CUST_SETZ84,North America,Email Campaign,Standard Communication,Low Risk,Medium Value,Monitor,0.13,0.13,4052.21,17,97.72,0.599,Electronics,62
CUST_J50HG1,Asia,Email Campaign,Standard Communication,High Risk,Low Value,Monitor,0.71,0.71,1751.08,14,90.38,0.38,Home,87
CUST_L8ADVQ,South America,Loyalty Program,Standard Communication,High Risk,Medium Value,High Priority,0.68,0.68,3557.55,15,49.04,0.681,Electronics,38
CUST_OESG4D,Asia,Loyalty Program,Discounts,Medium Risk,Medium Value,Monitor,0.4,0.36800000000000005,5900.33,8,75.11,0.615,Sports,17
CUST_T4RGMR,Europe,Email Campaign,Re-engagement Campaign,High Risk,Medium Value,High Priority,0.76,0.6688000000000001,5947.09,8,44.8,0.278,Sports,77
CUST_4Q2BXV,Asia,Loyalty Program,Standard Communication,High Risk,Low Value,Monitor,0.66,0.66,3086.71,9,188.14,0.518,Clothing,39
CUST_FPQ0T4,Europe,Loyalty Program,Discounts,Medium Risk,High Value,High Priority,0.54,0.4968000000000001,8934.98,7,43.14,0.544,Clothing,25
CUST_MKI099,Asia,Email Campaign,Standard Communication,High Risk,Medium Value,High Priority,0.61,0.61,4550.33,13,67.35,0.499,Sports,61
CUST_XEXNX2,North America,Discount,VIP Treatment,High Risk,High Value,Immediate Action,0.85,0.7224999999999999,7604.02,9,43.55,0.619,Clothing,21
CUST_ON1RIF,Europe,Discount,Standard Communication,Low Risk,Low Value,Maintain,0.03,0.03,2731.61,17,79.76,0.47,Clothing,85
CUST_M61N35,South America,Discount,Standard Communication,High Risk,Medium Value,High Priority,0.63,0.63,6215.28,12,120.74,0.378,Clothing,78
CUST_LTSGEM,South America,Email Campaign,Standard Communication,High Risk,Low Value,Monitor,0.62,0.62,439.06,12,151.9,0.715,Home,18
CUST_0FDTYG,North America,Email Campaign,VIP Treatment,High Risk,High Value,Immediate Action,0.83,0.7054999999999999,6898.37,16,151.01,0.668,Home,45
CUST_S5PMWX,North America,Discount,Re-engagement Campaign,Low Risk,Medium Value,Monitor,0.16,0.1408,4051.85,7,107.84,0.207,Electronics,85
CUST_W11HDZ,Europe,Email Campaign,Standard Communication,High Risk,Low Value,Monitor,0.75,0.75,1448.37,13,168.69,0.814,Sports,5
CUST_8IB9HO,Europe,Email Campaign,Discounts,Medium Risk,Medium Value,Monitor,0.58,0.5336,4076.41,7,62.29,0.606,Clothing,14
CUST_C05AO2,South America,Email Campaign,Standard Communication,Low Risk,High Value,Monitor,0.19,0.19,7158.85,7,84.43,0.308,Home,67
CUST_I6BSN0,North America,Email Campaign,Loyalty Programs,Low Risk,Low Value,Maintain,0.03,0.027,1105.89,14,198.49,0.835,Electronics,6
CUST_NRJ3XG,Europe,Email Campaign,VIP Treatment,High Risk,High Value,Immediate Action,0.73,0.6204999999999999,8095.88,18,46.02,0.884,Home,16
CUST_TM23MX,South America,Email Campaign,VIP Treatment,High Risk,High Value,High Priority,0.61,0.5185,8287.11,6,40.67,0.501,Clothing,28
CUST_Z1G0ZO,North America,Loyalty Program,Standard Communication,High Risk,Medium Value,Immediate Action,0.93,0.93,6599.97,1,86.98,0.369,Electronics,28
CUST_HKAJ5C,Europe,Email Campaign,Discounts,Medium Risk,Medium Value,Monitor,0.51,0.4692,4482.0,3,128.56,0.478,Electronics,18
CUST_0FZP2D,South America,Email Campaign,Discounts,Medium Risk,Medium Value,High Priority,0.52,0.47840000000000005,5868.0,3,38.67,0.512,Sports,12
CUST_W2XTND,Europe,Loyalty Program,Loyalty Programs,Low Risk,High Value,Monitor,0.04,0.036000000000000004,7885.32,18,182.59,0.918,Clothing,10
CUST_YCQVER,North America,Discount,Standard Communication,Low Risk,Medium Value,Monitor,0.18,0.18,4481.07,6,39.21,0.613,Home,8
CUST_5O9HWS,North America,Loyalty Program,Standard Communication,Low Risk,Medium Value,Maintain,0.02,0.02,4455.39,18,155.6,0.637,Sports,60
CUST_U10HL0,South America,Discount,Re-engagement Campaign,Low Risk,High Value,High Priority,0.2,0.17600000000000002,8417.66,2,31.97,0.266,Home,51
CUST_2IHVC3,South America,Loyalty Program,Standard Communication,High Risk,Medium Value,High Priority,0.79,0.79,4032.06,19,42.57,0.68,Home,57
CUST_FO8TCM,North America,Email Campaign,Standard Communication,High Risk,Low Value,High Priority,0.71,0.71,3303.85,10,127.05,0.499,Electronics,47
CUST_21CJFO,South America,Discount,Standard Communication,High Risk,Medium Value,High Priority,0.99,0.99,4785.7,19,23.55,0.781,Clothing,39
CUST_XPZDUX,Europe,Loyalty Program,Discounts,Medium Risk,Low Value,Monitor,0.42,0.3864,2839.23,1,176.06,0.465,Electronics,11
CUST_9FAX9S,Europe,Email Campaign,Standard Communication,Low Risk,High Value,Monitor,0.12,0.12,8305.29,15,145.93,0.698,Clothing,35
CUST_VB1HL4,Asia,Discount,Standard Communication,High Risk,Low Value,Monitor,0.76,0.76,1175.65,12,195.79,0.518,Home,53
CUST_PNOJDB,South America,Discount,Re-engagement Campaign,High Risk,Low Value,Monitor,0.9,0.792,941.46,9,123.49,0.299,Clothing,78
CUST_GVEVQA,South America,Discount,Standard Communication,Low Risk,Medium Value,Monitor,0.22,0.22,5153.53,15,89.55,0.496,Electronics,71
CUST_LNFFFH,Asia,Loyalty Program,VIP Treatment,High Risk,High Value,Immediate Action,0.64,0.544,9960.69,18,134.45,0.603,Electronics,66
CUST_58N0MJ,Europe,Discount,Standard Communication,Low Risk,Medium Value,Monitor,0.07,0.07,5674.66,13,68.75,0.623,Home,39
CUST_TNH0GI,Europe,Discount,Standard Communication,High Risk,Medium Value,Immediate Action,0.99,0.99,6031.65,5,87.22,0.339,Home,52
CUST_394I8F,North America,Loyalty Program,Re-engagement Campaign,Low Risk,High Value,High Priority,0.24,0.2112,8198.36,2,115.86,0.266,Clothing,51
CUST_1EOUE4,South America,Email Campaign,Standard Communication,High Risk,Low Value,High Priority,0.99,0.99,473.84,19,75.27,0.944,Electronics,10
CUST_5346LH,South America,Loyalty Program,Discounts,Medium Risk,Medium Value,High Priority,0.39,0.3588,6168.17,18,54.32,0.653,Home,57
CUST_ZQ35HY,North America,Loyalty Program,Standard Communication,High Risk,Medium Value,High Priority,0.64,0.64,5982.02,15,26.7,0.428,Home,83
CUST_4XDTV4,Europe,Loyalty Program,VIP Treatment,High Risk,High Value,Immediate Action,0.99,0.8415,9652.1,1,83.91,0.369,Home,28
CUST_URPGCG,South America,Loyalty Program,Standard Communication,High Risk,Medium Value,High Priority,0.72,0.72,6525.09,1,42.76,0.347,Home,32
CUST_NLNESP,Asia,Email Campaign,Standard Communication,High Risk,Low Value,Monitor,0.67,0.67,2735.43,8,83.27,0.598,Sports,20
CUST_R2YTGY,Asia,Discount,Discounts,Medium Risk,Medium Value,Monitor,0.35,0.322,6188.89,14,31.07,0.436,Electronics,77
CUST_Z6TO21,Asia,Discount,Re-engagement Campaign,Low Risk,Medium Value,Maintain,0.04,0.0352,3771.69,1,146.75,0.274,Clothing,45
CUST_FBWQ7E,South America,Discount,Standard Communication,High Risk,Medium Value,High Priority,0.91,0.91,5599.88,19,117.36,0.551,Sports,80
CUST_FGP77J,Asia,Email Campaign,Discounts,Medium Risk,High Value,High Priority,0.38,0.3496,9280.19,18,138.69,0.934,Sports,7
CUST_MRECG1,North America,Discount,Standard Communication,High Risk,Medium Value,High Priority,0.63,0.63,6368.47,6,116.44,0.315,Home,61
CUST_4G31FR,North America,Discount,Discounts,Medium Risk,Medium Value,High Priority,0.41,0.3772,6520.92,3,196.43,0.146,Clothing,77
CUST_SA0AGV,North America,Loyalty Program,Standard Communication,High Risk,Low Value,High Priority,1.0,1.0,1059.13,10,106.65,0.544,Electronics,39
CUST_KMZ7E2,Asia,Email Campaign,Standard Communication,High Risk,Low Value,High Priority,0.81,0.81,2974.14,9,29.0,0.49,Home,44
CUST_0470SN,South America,Email Campaign,Discounts,Medium Risk,High Value,High Priority,0.38,0.3496,9287.18,6,103.82,0.192,Electronics,83
CUST_UP0TM4,Asia,Loyalty Program,Standard Communication,Low Risk,Medium Value,Maintain,0.1,0.1,3570.96,6,88.19,0.546,Clothing,20
CUST_X0PAD0,North America,Discount,Standard Communication,Low Risk,Low Value,Maintain,0.15,0.15,2889.64,6,95.53,0.36,Electronics,53
CUST_9VSZG3,South America,Email Campaign,Discounts,Medium Risk,Low Value,Maintain,0.34,0.3128,312.25,3,138.27,0.377,Electronics,36
CUST_V3W8FK,South America,Discount,Standard Communication,Low Risk,Medium Value,Monitor,0.1,0.1,4496.53,5,160.49,0.401,Sports,41
CUST_F5MLL2,North America,Email Campaign,Standard Communication,Low Risk,Low Value,Monitor,0.21,0.21,3272.35,10,178.79,0.359,Electronics,72
CUST_MO2O8P,Europe,Discount,Standard Communication,High Risk,Medium Value,High Priority,0.94,0.94,4519.17,10,175.18,0.533,Sports,41
CUST_FM78P5,South America,Loyalty Program,Standard Communication,High Risk,Low Value,High Priority,0.95,0.95,1809.21,19,81.3,0.758,Clothing,43
CUST_A0MPCZ,Europe,Loyalty Program,Discounts,Medium Risk,Low Value,Monitor,0.41,0.3772,2205.54,13,181.28,0.466,Clothing,67
CUST_SQAY60,South America,Email Campaign,Discounts,Medium Risk,Low Value,Maintain,0.41,0.3772,308.25,13,109.49,0.741,Electronics,18
CUST_QZEC4T,North America,Email Campaign,Discounts,Medium Risk,Low Value,Monitor,0.55,0.5060000000000001,3073.09,13,163.05,0.438,Electronics,72
CUST_67BEMA,South America,Discount,VIP Treatment,High Risk,High Value,High Priority,0.61,0.5185,8188.25,19,86.63,0.708,Sports,52
CUST_V0PSRL,Asia,Discount,Discounts,Medium Risk,High Value,High Priority,0.36,0.3312,9681.35,12,174.17,0.703,Sports,20
CUST_MHYFO8,Asia,Discount,Re-engagement Campaign,High Risk,Medium Value,High Priority,0.94,0.8271999999999999,4376.26,2,29.86,0.199,Home,63
CUST_WLQVJC,South America,Email Campaign,VIP Treatment,High Risk,High Value,Immediate Action,0.96,0.816,7236.25,12,161.59,0.737,Home,14
CUST_I1HW51,Europe,Loyalty Program,Standard Communication,Low Risk,Low Value,Maintain,0.22,0.22,1062.15,1,155.0,0.358,Home,30
CUST_3YPYWS,South America,Discount,Discounts,Medium Risk,Low Value,Monitor,0.43,0.3956,3294.85,3,161.5,0.085,Clothing,88
CUST_MEYP8G,South America,Loyalty Program,Discounts,Medium Risk,High Value,Monitor,0.3,0.276,6818.4,18,93.64,0.564,Sports,73
CUST_DKW67A,Europe,Loyalty Program,Standard Communication,Low Risk,Medium Value,Monitor,0.02,0.02,6259.05,14,69.4,0.458,Home,73
CUST_OYYHX0,Asia,Email Campaign,Standard Communication,High Risk,Medium Value,High Priority,0.85,0.85,4520.4,4,63.4,0.397,Electronics,37
CUST_CDT85D,Asia,Email Campaign,Discounts,Medium Risk,High Value,High Priority,0.37,0.34040000000000004,9919.17,16,74.08,0.46,Clothing,82
CUST_8SQUIC,South America,Discount,Standard Communication,Low Risk,Low Value,Maintain,0.22,0.22,1562.36,8,86.34,0.458,Home,45
CUST_BSO94V,Asia,Loyalty Program,Standard Communication,High Risk,Low Value,Monitor,0.64,0.64,3200.85,14,94.84,0.745,Sports,22
CUST_R5KBEA,Europe,Discount,Re-engagement Campaign,High Risk,Medium Value,Immediate Action,0.88,0.7744,6495.99,1,192.94,0.043,Sports,86
CUST_CVKORZ,Asia,Email Campaign,Loyalty Programs,Low Risk,Low Value,Maintain,0.19,0.171,1796.68,19,151.51,0.972,Clothing,5
CUST_1ZV91K,Europe,Discount,Standard Communication,High Risk,Low Value,Monitor,0.67,0.67,470.19,9,123.84,0.389,Home,62
CUST_RCGKLI,Asia,Discount,VIP Treatment,High Risk,High Value,Immediate Action,0.77,0.6545,8476.4,15,114.46,0.625,Clothing,48
CUST_CT0S92,South America,Email Campaign,Discounts,Medium Risk,Low Value,Monitor,0.52,0.47840000000000005,609.12,3,109.74,0.422,Sports,28
CUST_FNXL92,Asia,Loyalty Program,Discounts,Medium Risk,High Value,High Priority,0.45,0.41400000000000003,7796.31,19,180.5,0.764,Sports,42
CUST_6W6D79,North America,Email Campaign,VIP Treatment,High Risk,High Value,High Priority,0.64,0.544,8178.53,12,84.8,0.535,Clothing,50
CUST_BT013L,Europe,Discount,Discounts,Medium Risk,Medium Value,Monitor,0.44,0.4048,5551.25,8,174.38,0.441,Clothing,48
CUST_4SBR1A,North America,Email Campaign,Standard Communication,High Risk,Medium Value,Immediate Action,0.89,0.89,6657.57,11,162.05,0.722,Clothing,12
CUST_HZ74LO,Europe,Loyalty Program,Discounts,Medium Risk,Medium Value,Monitor,0.32,0.2944,4545.13,1,154.18,0.172,Home,63
CUST_TZKLWO,North America,Email Campaign,VIP Treatment,High Risk,High Value,Immediate Action,0.98,0.833,7509.25,5,80.89,0.182,Electronics,80
CUST_X3PR5M,South America,Email Campaign,Discounts,Medium Risk,Medium Value,Monitor,0.53,0.48760000000000003,4613.06,8,35.58,0.564,Clothing,26
CUST_K0XXAO,North America,Loyalty Program,Re-engagement Campaign,High Risk,Low Value,Monitor,0.8,0.7040000000000001,492.81,1,187.23,0.178,Electronics,62
CUST_WULZAU,South America,Loyalty Program,Discounts,Medium Risk,Medium Value,Monitor,0.38,0.3496,4923.0,3,76.61,0.377,Clothing,36
CUST_4TE1XJ,Europe,Discount,VIP Treatment,High Risk,High Value,Immediate Action,0.71,0.6034999999999999,9525.26,13,184.11,0.606,Electronics,42
CUST_F2A0W4,South America,Email Campaign,VIP Treatment,High Risk,High Value,Immediate Action,0.75,0.6375,7523.15,1,131.65,0.296,Electronics,41
CUST_RKY270,South America,Email Campaign,Discounts,Medium Risk,Low Value,Maintain,0.37,0.34040000000000004,995.27,19,193.96,0.551,Clothing,80
CUST_V6QLAT,North America,Email Campaign,Discounts,Medium Risk,Low Value,Monitor,0.32,0.2944,2111.63,2,118.79,0.137,Clothing,74
CUST_DQZR4X,Europe,Email Campaign,VIP Treatment,High Risk,High Value,Immediate Action,0.87,0.7394999999999999,7916.51,10,151.36,0.617,Electronics,26
CUST_BH0RD1,Europe,Discount,Standard Communication,High Risk,Medium Value,High Priority,0.86,0.86,4969.24,2,174.96,0.485,Electronics,12
CUST_WX5OK2,Asia,Loyalty Program,Discounts,Medium Risk,Medium Value,High Priority,0.59,0.5428,5928.44,4,53.58,0.302,Home,54
CUST_YMCKVV,Asia,Loyalty Program,Standard Communication,High Risk,Low Value,Monitor,0.82,0.82,373.62,16,35.55,0.848,Clothing,13
CUST_SO0L8L,Asia,Discount,Discounts,Medium Risk,Medium Value,High Priority,0.51,0.4692,5012.08,4,69.25,0.184,Home,75
CUST_2ELJUA,Europe,Email Campaign,Standard Communication,Low Risk,High Value,Monitor,0.22,0.22,7479.12,9,27.3,0.36,Electronics,67
CUST_JJKCGX,South America,Loyalty Program,Standard Communication,High Risk,Low Value,High Priority,1.0,1.0,3157.87,13,197.81,0.814,Sports,5
CUST_QX76KW,South America,Discount,Standard Communication,Low Risk,Low Value,Maintain,0.24,0.24,2150.6,2,41.52,0.378,Home,31
CUST_33CZPX,South America,Loyalty Program,Discounts,Medium Risk,Medium Value,Monitor,0.37,0.34040000000000004,4966.04,19,81.27,0.59,Sports,73
CUST_90R1BA,North America,Email Campaign,VIP Treatment,High Risk,High Value,High Priority,0.63,0.5355,7185.67,1,55.49,0.217,Electronics,55
CUST_QN0S47,Asia,Discount,VIP Treatment,High Risk,High Value,High Priority,0.6,0.51,8956.86,5,126.22,0.553,Sports,14
CUST_WRUI76,North America,Discount,Discounts,Medium Risk,Low Value,Monitor,0.57,0.5244,303.71,12,124.68,0.316,Sports,89
CUST_R04XJB,Europe,Loyalty Program,Standard Communication,High Risk,Low Value,High Priority,0.92,0.92,1324.34,7,146.99,0.6,Home,15
CUST_JYJ6P7,South America,Email Campaign,Discounts,Medium Risk,Medium Value,Monitor,0.49,0.45080000000000003,5043.21,19,177.94,0.758,Home,43
CUST_ZDQYBV,Asia,Loyalty Program,Discounts,Medium Risk,Low Value,Maintain,0.38,0.3496,1050.73,5,147.18,0.3,Sports,59
CUST_VPDKB7,North America,Email Campaign,Standard Communication,High Risk,Medium Value,High Priority,0.9,0.9,3738.22,15,31.84,0.552,Electronics,61
CUST_G8GUBU,Europe,Loyalty Program,Re-engagement Campaign,Low Risk,Medium Value,Maintain,0.02,0.0176,3706.46,5,75.65,0.182,Home,80
CUST_42BJGZ,Asia,Email Campaign,VIP Treatment,High Risk,High Value,Immediate Action,0.97,0.8245,7527.99,7,45.95,0.364,Home,57
CUST_QRFEH0,Europe,Loyalty Program,Re-engagement Campaign,Low Risk,Medium Value,Monitor,0.16,0.1408,5377.84,4,61.87,0.161,Home,79
CUST_WJYE15,North America,Discount,Re-engagement Campaign,High Risk,Low Value,High Priority,0.78,0.6864,3095.45,2,179.7,0.255,Home,53
CUST_DUDLNC,Asia,Loyalty Program,Discounts,Medium Risk,Medium Value,High Priority,0.58,0.5336,4576.64,4,69.53,0.15,Home,81
CUST_AG7R64,Europe,Discount,Standard Communication,Low Risk,Low Value,Maintain,0.1,0.1,1773.95,13,154.47,0.64,Sports,36
CUST_3KWO9E,Asia,Email Campaign,Discounts,Medium Risk,Low Value,Monitor,0.45,0.41400000000000003,2562.5,19,92.22,0.663,Clothing,60
CUST_KFBTNV,Europe,Discount,Discounts,Medium Risk,Low Value,Monitor,0.58,0.5336,1798.74,8,172.74,0.362,Electronics,62
