Customer_ID,Product_ID,Transaction_ID,Purchase_Frequency,Average_Order_Value,Most_Frequent_Category,Time_Between_Purchases,Region,Churn_Probability,Lifetime_Value,Launch_Date,Peak_Sales_Date,Season,Preferred_Purchase_Times,Retention_Strategy,Risk_Level,LTV_Segment,Engagement_Score,Strategy_Success,Recommended_Strategy,Current_Expected_Churn,Projected_Churn,Priority_Score,Action_Priority
CUST_A63S64,PROD_WOYFD3,TRANS_WJVA28,3,151.29,Electronics,5,Europe,0.28,1834.68,2020-01-04,2023-02-27,Spring,Morning,Loyalty Program,Low Risk,Low Value,0.551,1,Standard Communication,0.28,0.28,23.173620166884007,Maintain
CUST_EQ2WZE,PROD_8U5R6C,TRANS_VA7UFX,14,109.54,Home,85,Europe,0.96,3987.13,2020-01-19,2023-06-22,Spring,Morning,Email Campaign,High Risk,Medium Value,0.391,0,Standard Communication,0.96,0.96,67.93612846708321,High Priority
CUST_WLYP2N,PROD_KQI78E,TRANS_A550LX,16,45.37,Electronics,6,North America,0.1,9853.35,2021-09-14,2023-04-26,Fall,Morning,Loyalty Program,Low Risk,High Value,0.887,1,Loyalty Programs,0.1,0.09000000000000001,54.26793243037833,High Priority
CUST_4M675N,PROD_GZBXYI,TRANS_TFLF68,7,48.23,Sports,38,Europe,0.41,9472.68,2022-12-27,2023-10-24,Spring,Evening,Email Campaign,Medium Risk,High Value,0.471,0,Discounts,0.41,0.3772,67.86453674888197,High Priority
CUST_I785UJ,PROD_ZINHY4,TRANS_82AUHI,15,44.98,Clothing,53,North America,0.41,1966.38,2022-11-27,2023-11-30,Spring,Evening,Loyalty Program,Medium Risk,Low Value,0.597,0,Discounts,0.41,0.3772,30.332135971263313,Monitor
CUST_9PH1V5,PROD_DB6LAT,TRANS_CAHTH0,2,114.58,Sports,9,North America,0.11,4257.53,2020-03-09,2023-06-11,Spring,Morning,Loyalty Program,Low Risk,Medium Value,0.502,1,Standard Communication,0.11,0.11,26.78816091586198,Monitor
CUST_UB5B7G,PROD_JJ440B,TRANS_WTBLXA,2,38.68,Electronics,6,North America,0.88,9385.64,2020-01-29,2023-08-25,Fall,Evening,Discount,High Risk,High Value,0.519,0,VIP Treatment,0.88,0.748,90.92932630383129,Immediate Action
CUST_S8VK2R,PROD_TBEBV2,TRANS_RM84OA,4,126.92,Sports,42,Asia,0.26,4415.25,2021-12-14,2023-06-04,Spring,Morning,Discount,Low Risk,Medium Value,0.369,1,Standard Communication,0.26,0.26,35.07677984271622,Monitor
CUST_9EPHJZ,PROD_O8IJYU,TRANS_KTXD3F,6,130.39,Home,34,North America,0.64,4184.42,2020-12-22,2023-11-12,Fall,Morning,Loyalty Program,High Risk,Medium Value,0.467,0,Standard Communication,0.64,0.64,52.92260214245142,High Priority
CUST_LZWF01,PROD_FVUWMI,TRANS_72HJSM,10,122.7,Sports,49,South America,0.39,1466.76,2022-04-30,2023-09-27,Fall,Morning,Email Campaign,Medium Risk,Low Value,0.488,1,Discounts,0.39,0.3588,26.83397601542437,Monitor
CUST_I6HPE9,PROD_XZ64SV,TRANS_8D99EL,19,143.07,Home,11,Asia,0.97,3894.97,2020-07-15,2023-07-09,Fall,Morning,Discount,High Risk,Medium Value,0.938,0,Standard Communication,0.97,0.97,67.97531740761778,High Priority
CUST_VO7098,PROD_ON3WH1,TRANS_64PCAD,10,66.06,Sports,31,Europe,0.27,8623.08,2020-05-16,2023-01-24,Spring,Morning,Email Campaign,Low Risk,High Value,0.589,1,Standard Communication,0.27,0.27,56.616434794435065,High Priority
CUST_Q6UPKD,PROD_X7RXR7,TRANS_HSKEDQ,2,158.77,Sports,46,South America,0.28,7813.69,2020-10-26,2023-01-20,Winter,Evening,Email Campaign,Low Risk,High Value,0.294,1,Re-engagement Campaign,0.28,0.24640000000000004,53.069387665303964,High Priority
CUST_1AWKB8,PROD_4KSYQU,TRANS_XFTLSG,1,156.32,Clothing,54,South America,0.01,7301.22,2022-10-02,2023-07-15,Winter,Morning,Email Campaign,Low Risk,High Value,0.223,1,Re-engagement Campaign,0.01,0.0088,37.00697616742802,Monitor
CUST_C4WIDX,PROD_E173IA,TRANS_P28JGW,2,174.58,Sports,50,North America,0.02,9689.16,2021-11-09,2023-10-30,Winter,Evening,Email Campaign,Low Risk,High Value,0.272,1,Re-engagement Campaign,0.02,0.0176,49.44696272710544,Monitor
CUST_70D10Q,PROD_VZ6DIK,TRANS_77FK4T,17,125.34,Home,29,North America,0.72,7920.87,2022-08-02,2023-01-02,Winter,Evening,Discount,High Risk,High Value,0.784,0,VIP Treatment,0.72,0.612,75.60530052721265,Immediate Action
CUST_3JVGIM,PROD_W5AZFZ,TRANS_7EV44J,3,110.56,Clothing,25,North America,0.13,672.02,2022-12-12,2023-12-23,Fall,Evening,Email Campaign,Low Risk,Low Value,0.438,1,Standard Communication,0.13,0.13,9.860180644335463,Maintain
CUST_DHGKWJ,PROD_0M9PF4,TRANS_NZRMWD,1,72.18,Clothing,10,North America,0.3,2319.28,2022-12-27,2023-05-27,Summer,Afternoon,Email Campaign,Medium Risk,Low Value,0.47,1,Discounts,0.3,0.276,26.596678320279686,Monitor
CUST_0WXETA,PROD_0S4WMY,TRANS_BK3USB,4,158.35,Clothing,61,Europe,0.16,8193.29,2020-12-31,2023-06-22,Fall,Morning,Discount,Low Risk,High Value,0.263,1,Re-engagement Campaign,0.16,0.1408,48.96743321839724,Monitor
CUST_MILV9V,PROD_R1LXQX,TRANS_YD1L0S,18,25.45,Sports,77,North America,0.26,7413.4,2021-06-29,2023-05-08,Winter,Evening,Loyalty Program,Low Risk,High Value,0.541,1,Standard Communication,0.26,0.26,50.0678896293511,High Priority
CUST_5Q3TJ3,PROD_YZKQR6,TRANS_Q3Z7DV,18,77.15,Home,16,North America,0.27,2161.36,2022-09-05,2023-10-28,Fall,Evening,Email Campaign,Low Risk,Low Value,0.884,1,Loyalty Programs,0.27,0.24300000000000002,24.307059369424866,Maintain
CUST_UHQAN3,PROD_COP26O,TRANS_Q97ZDZ,5,29.57,Electronics,80,North America,0.15,8158.81,2021-01-23,2023-11-15,Summer,Afternoon,Discount,Low Risk,High Value,0.182,1,Re-engagement Campaign,0.15,0.132,48.29502908069794,Monitor
CUST_SYUHSU,PROD_M80CA3,TRANS_OV59KR,15,153.85,Electronics,62,North America,0.92,5985.85,2020-03-02,2023-04-18,Winter,Evening,Loyalty Program,High Risk,Medium Value,0.546,0,Standard Communication,0.92,0.92,75.92996831923966,Immediate Action
CUST_066F3T,PROD_V0YKBO,TRANS_CLI0GL,3,134.42,Clothing,64,Europe,0.53,5405.15,2021-11-17,2023-05-01,Winter,Afternoon,Discount,Medium Risk,Medium Value,0.219,0,Discounts,0.53,0.48760000000000003,53.526398633567204,High Priority
CUST_BH3LSN,PROD_K9CCQG,TRANS_906IT0,19,129.49,Electronics,18,North America,0.09,892.49,2020-12-01,2023-11-15,Winter,Evening,Loyalty Program,Low Risk,Low Value,0.899,1,Loyalty Programs,0.09,0.081,8.962557101370432,Maintain
CUST_RSRT92,PROD_LMN4RI,TRANS_1DK9SN,19,182.26,Clothing,6,Europe,0.12,2230.5,2020-04-23,2023-12-27,Fall,Evening,Email Campaign,Low Risk,Low Value,0.966,1,Loyalty Programs,0.12,0.108,17.152767666423994,Maintain
CUST_VXKXVB,PROD_9B6A3A,TRANS_2XIPRV,7,126.42,Clothing,46,Asia,0.74,9516.82,2022-09-07,2023-02-18,Spring,Afternoon,Loyalty Program,High Risk,High Value,0.426,0,VIP Treatment,0.74,0.629,84.5852420458091,Immediate Action
CUST_O6ADHV,PROD_1XPRRO,TRANS_C09LE5,10,88.94,Home,57,Europe,0.96,1420.53,2022-10-28,2023-05-01,Spring,Afternoon,Discount,High Risk,Low Value,0.443,0,Standard Communication,0.96,0.96,55.102820467691224,High Priority
CUST_2YKE1R,PROD_PMJEGG,TRANS_0PKDHF,10,71.33,Home,75,Europe,0.71,4176.46,2021-12-01,2023-11-21,Summer,Evening,Email Campaign,High Risk,Medium Value,0.342,0,Standard Communication,0.71,0.71,56.382801187228495,High Priority
CUST_UZK6S8,PROD_K3UEC0,TRANS_F49YNV,10,137.12,Electronics,60,South America,0.84,1148.27,2020-11-04,2023-11-09,Winter,Evening,Email Campaign,High Risk,Low Value,0.426,0,Standard Communication,0.84,0.84,47.741487795707094,Monitor
CUST_7SYF97,PROD_KJGOFA,TRANS_VGA04L,7,101.31,Electronics,29,Asia,0.89,7083.69,2022-08-17,2023-08-25,Fall,Evening,Loyalty Program,High Risk,High Value,0.521,0,VIP Treatment,0.89,0.7565,79.91930006320152,Immediate Action
CUST_OTROSW,PROD_L2C3O9,TRANS_28BMBO,8,126.67,Clothing,28,South America,0.03,7933.58,2021-05-31,2023-11-19,Winter,Afternoon,Loyalty Program,Low Risk,High Value,0.553,1,Standard Communication,0.03,0.03,41.16885205244925,Monitor
CUST_S7GSF5,PROD_K963UP,TRANS_5TYCHR,6,80.55,Electronics,50,Europe,0.75,5812.79,2021-12-04,2023-04-06,Winter,Afternoon,Loyalty Program,High Risk,Medium Value,0.377,0,Standard Communication,0.75,0.75,66.56464755154124,High Priority
CUST_2U58HO,PROD_FYQAOS,TRANS_NA523W,11,72.68,Sports,14,South America,0.93,3243.6,2021-10-06,2023-06-30,Winter,Evening,Loyalty Program,High Risk,Low Value,0.711,0,Standard Communication,0.93,0.93,62.71838924134179,High Priority
CUST_DKZWCX,PROD_9Y6QCE,TRANS_N6WWE6,4,143.0,Home,70,Asia,0.55,4504.8,2022-12-13,2023-06-10,Winter,Evening,Loyalty Program,Medium Risk,Medium Value,0.212,0,Discounts,0.55,0.5060000000000001,50.02454058897413,High Priority
CUST_H6J159,PROD_EWRCCX,TRANS_GHAM8V,9,59.12,Home,41,Asia,0.89,2451.06,2020-08-11,2023-07-25,Winter,Afternoon,Loyalty Program,High Risk,Low Value,0.507,0,Standard Communication,0.89,0.89,56.755594134259226,High Priority
CUST_S7DC53,PROD_VWIDWO,TRANS_CJ0YLZ,1,93.24,Electronics,37,North America,0.26,5952.95,2020-11-26,2023-12-09,Summer,Morning,Loyalty Program,Low Risk,Medium Value,0.318,1,Standard Communication,0.26,0.26,42.7654643711449,Monitor
CUST_NUIG34,PROD_Q94FCY,TRANS_JB0HYW,17,92.82,Electronics,9,North America,0.7,6131.99,2021-04-15,2023-12-03,Summer,Evening,Discount,High Risk,Medium Value,0.897,0,Standard Communication,0.7,0.7,65.66068585646055,High Priority
CUST_6IVX2M,PROD_S4HQ0W,TRANS_4R5Z44,14,121.09,Electronics,25,South America,0.04,414.9,2021-12-17,2023-09-23,Summer,Evening,Email Campaign,Low Risk,Low Value,0.728,1,Loyalty Programs,0.04,0.036000000000000004,4.074549789194941,Maintain
CUST_AICXFU,PROD_RP6ZEB,TRANS_SWFQ1C,5,168.88,Home,32,Asia,0.25,909.44,2020-04-25,2023-05-09,Fall,Evening,Loyalty Program,Low Risk,Low Value,0.452,1,Standard Communication,0.25,0.25,17.04730913541925,Maintain
CUST_XYPPBN,PROD_F2I2OB,TRANS_L829KG,9,181.77,Home,64,South America,0.54,2927.24,2020-01-25,2023-04-15,Winter,Evening,Discount,Medium Risk,Low Value,0.377,0,Discounts,0.54,0.4968000000000001,41.63655127723065,Monitor
CUST_W7OM5N,PROD_UJNRG6,TRANS_0MNL8H,17,175.95,Clothing,11,Europe,0.42,6451.08,2021-04-04,2023-02-05,Fall,Evening,Loyalty Program,Medium Risk,Medium Value,0.886,0,Discounts,0.42,0.3864,53.256174148179554,High Priority
CUST_PFBRN1,PROD_81HD6B,TRANS_W8O4TC,7,72.26,Electronics,35,Europe,0.89,707.79,2021-11-22,2023-07-23,Spring,Afternoon,Discount,High Risk,Low Value,0.488,0,Standard Communication,0.89,0.89,48.03903493683848,Monitor
CUST_Y65OIA,PROD_1EYE8L,TRANS_Y9LEH6,7,89.05,Sports,48,Europe,0.11,8504.39,2022-12-01,2023-01-11,Winter,Morning,Loyalty Program,Low Risk,High Value,0.415,1,Standard Communication,0.11,0.11,48.02297055129323,Monitor
CUST_MXB01S,PROD_2DXW6U,TRANS_NMGBVU,10,193.52,Electronics,87,South America,0.34,5800.91,2020-04-01,2023-06-25,Fall,Evening,Email Campaign,Medium Risk,Medium Value,0.274,1,Discounts,0.34,0.3128,46.00524612590702,Monitor
CUST_1GEAAI,PROD_7IKDXJ,TRANS_0QHWRD,8,66.62,Sports,56,Asia,0.67,8396.76,2022-07-17,2023-05-02,Spring,Afternoon,Discount,High Risk,High Value,0.396,0,VIP Treatment,0.67,0.5695,75.48480763538325,Immediate Action
CUST_3CXJCC,PROD_BTPXM1,TRANS_661351,14,139.63,Home,50,North America,0.49,4755.42,2022-02-11,2023-05-16,Summer,Evening,Loyalty Program,Medium Risk,Medium Value,0.588,0,Discounts,0.49,0.45080000000000003,48.277670664095936,Monitor
CUST_U8OSLU,PROD_79DW1I,TRANS_0W2ZXM,9,164.48,Home,69,Europe,0.58,4860.15,2020-10-22,2023-11-26,Spring,Afternoon,Discount,Medium Risk,Medium Value,0.349,0,Discounts,0.58,0.5336,53.30133323199756,High Priority
CUST_W6XP9N,PROD_YQAN12,TRANS_4GFCMS,2,167.46,Electronics,34,Asia,0.61,6386.78,2022-09-13,2023-04-24,Fall,Afternoon,Loyalty Program,High Risk,Medium Value,0.362,0,Standard Communication,0.61,0.61,62.43466643199437,High Priority
CUST_1ZCSG3,PROD_XDE55Y,TRANS_LL532E,14,99.41,Sports,29,South America,0.08,515.4,2021-01-29,2023-12-04,Summer,Evening,Loyalty Program,Low Risk,Low Value,0.705,1,Loyalty Programs,0.08,0.07200000000000001,6.577061849484387,Maintain
CUST_OPVYLG,PROD_LTWFI1,TRANS_KHTIC2,1,29.46,Sports,16,South America,0.12,1232.64,2022-10-12,2023-04-25,Summer,Afternoon,Email Campaign,Low Risk,Low Value,0.436,1,Standard Communication,0.12,0.12,12.163347920350088,Maintain
CUST_YQ3092,PROD_96DIB1,TRANS_2IHZBL,12,40.51,Clothing,62,Asia,0.46,6353.96,2021-04-12,2023-03-14,Winter,Afternoon,Loyalty Program,Medium Risk,Medium Value,0.467,0,Discounts,0.46,0.4232,54.77056249349984,High Priority
CUST_8VKOQ3,PROD_SFEBPI,TRANS_J8GBX0,19,166.17,Sports,30,Europe,0.55,1072.25,2020-12-21,2023-09-02,Winter,Evening,Loyalty Program,Medium Risk,Low Value,0.831,0,Discounts,0.55,0.5060000000000001,32.861378673088154,Monitor
CUST_OPJ5XG,PROD_MNOFNH,TRANS_P5MCSJ,1,59.67,Sports,85,North America,0.14,3022.44,2021-10-26,2023-05-08,Fall,Evening,Discount,Low Risk,Low Value,0.049,1,Re-engagement Campaign,0.14,0.12320000000000002,22.11256270150484,Maintain
CUST_VMMEX8,PROD_1K8Q0A,TRANS_85H6RP,16,22.92,Home,55,Europe,0.55,1499.18,2021-09-16,2023-02-01,Summer,Morning,Email Campaign,Medium Risk,Low Value,0.612,0,Discounts,0.55,0.5060000000000001,34.996079905917746,Monitor
CUST_EREJIC,PROD_FVR88M,TRANS_GFQVWR,18,166.67,Sports,17,Europe,0.16,3476.42,2020-05-19,2023-09-28,Winter,Morning,Loyalty Program,Low Risk,Medium Value,0.878,1,Loyalty Programs,0.16,0.14400000000000002,25.38251718041233,Monitor
CUST_7MCFUQ,PROD_G3FI2T,TRANS_XNB11Q,2,145.74,Sports,56,Europe,0.25,1595.1,2022-12-25,2023-01-15,Summer,Morning,Discount,Low Risk,Low Value,0.238,1,Re-engagement Campaign,0.25,0.22,20.475691416593996,Maintain
CUST_8YSY1D,PROD_24JCBS,TRANS_8GFL3M,11,69.7,Clothing,77,Europe,0.48,7650.96,2021-01-07,2023-05-08,Fall,Afternoon,Discount,Medium Risk,High Value,0.357,0,Discounts,0.48,0.4416,62.25571813723529,High Priority
CUST_AA8PYZ,PROD_I3TODE,TRANS_6S2ETC,8,39.25,Sports,86,Europe,0.05,7731.59,2020-11-16,2023-12-18,Summer,Morning,Discount,Low Risk,High Value,0.227,1,Re-engagement Campaign,0.05,0.044000000000000004,41.15887781306752,Monitor
CUST_94PJDG,PROD_Z8IGGH,TRANS_EVUHIK,18,76.99,Electronics,13,Asia,0.97,368.8,2020-04-23,2023-10-19,Winter,Morning,Discount,High Risk,Low Value,0.901,0,Standard Communication,0.97,0.97,50.34404425706217,High Priority
CUST_XNDMXR,PROD_G88UOI,TRANS_00ZZIU,12,133.74,Home,34,North America,0.83,9912.8,2022-10-08,2023-09-13,Spring,Evening,Loyalty Program,High Risk,High Value,0.625,0,VIP Treatment,0.83,0.7054999999999999,91.06518956454954,Immediate Action
CUST_KH5P1U,PROD_NOLGYG,TRANS_05XA63,12,72.89,Sports,42,South America,0.58,930.28,2022-08-02,2023-08-02,Summer,Afternoon,Discount,Medium Risk,Low Value,0.58,0,Discounts,0.58,0.5336,33.65151163627927,Monitor
CUST_9VQX7T,PROD_JAZHZK,TRANS_6PNIB0,5,112.66,Clothing,50,Europe,0.61,4464.39,2022-07-26,2023-05-07,Fall,Evening,Loyalty Program,High Risk,Medium Value,0.351,0,Standard Communication,0.61,0.61,52.82248573965775,High Priority
CUST_6S3XLU,PROD_PHKBWB,TRANS_3HYJCX,13,79.11,Clothing,81,South America,0.07,9853.74,2020-08-01,2023-03-15,Fall,Evening,Loyalty Program,Low Risk,High Value,0.387,1,Standard Communication,0.07,0.07,52.76988247717945,High Priority
CUST_M136TY,PROD_AMU8T9,TRANS_CTAHFI,7,39.89,Clothing,37,Europe,0.06,933.88,2020-01-14,2023-06-05,Fall,Morning,Loyalty Program,Low Risk,Low Value,0.476,1,Standard Communication,0.06,0.06,7.669512068289638,Maintain
CUST_6HWH5W,PROD_SMB0PM,TRANS_6V306U,4,85.77,Electronics,47,North America,0.67,8979.36,2020-02-21,2023-06-26,Summer,Evening,Loyalty Program,High Risk,High Value,0.341,0,VIP Treatment,0.67,0.5695,78.39787754906118,Immediate Action
CUST_SEPBHO,PROD_10W1W0,TRANS_NGIIZA,15,109.13,Clothing,12,Europe,0.35,5294.45,2020-03-12,2023-11-22,Summer,Evening,Loyalty Program,Medium Risk,Medium Value,0.827,1,Discounts,0.35,0.322,43.972885349248386,Monitor
CUST_Y04UD6,PROD_PSS276,TRANS_TQH0FS,1,129.75,Home,42,South America,0.13,5658.01,2020-10-27,2023-09-27,Winter,Evening,Email Campaign,Low Risk,Medium Value,0.29,1,Re-engagement Campaign,0.13,0.1144,34.79072897749546,Monitor
CUST_CJE3M4,PROD_3A1VII,TRANS_0CYX0L,11,58.98,Clothing,49,Europe,0.45,8602.16,2021-01-18,2023-06-26,Spring,Afternoon,Loyalty Program,Medium Risk,High Value,0.514,0,Discounts,0.45,0.41400000000000003,65.51183228397483,High Priority
CUST_DO57WT,PROD_WF9AGJ,TRANS_JZB3DS,3,93.99,Home,24,Asia,0.97,4017.04,2022-06-21,2023-03-21,Summer,Evening,Loyalty Program,High Risk,Medium Value,0.444,0,Standard Communication,0.97,0.97,68.58568205636935,High Priority
CUST_L1ER3V,PROD_9BD2EF,TRANS_JKH0D7,7,63.05,Home,87,North America,0.43,8540.57,2021-07-16,2023-09-23,Fall,Evening,Loyalty Program,Medium Risk,High Value,0.195,0,Discounts,0.43,0.3956,64.20387489299742,High Priority
CUST_FHTQRM,PROD_DGW46L,TRANS_G0SDB4,2,64.24,Sports,6,South America,0.99,660.36,2020-11-26,2023-06-14,Spring,Morning,Discount,High Risk,Low Value,0.519,0,Standard Communication,0.99,0.99,52.80187924510188,High Priority
CUST_6VOX4R,PROD_KXXFE5,TRANS_AQQAD1,11,187.04,Electronics,82,South America,0.26,9721.67,2022-03-27,2023-01-15,Spring,Afternoon,Email Campaign,Low Risk,High Value,0.329,1,Standard Communication,0.26,0.26,61.60951662839908,High Priority
CUST_C4PF2L,PROD_VV0I8X,TRANS_HREBZ8,5,33.83,Sports,11,North America,0.4,3658.36,2021-06-11,2023-05-05,Fall,Afternoon,Discount,Medium Risk,Medium Value,0.57,0,Discounts,0.4,0.36800000000000005,38.292239013736335,Monitor
CUST_D7PHAG,PROD_ZBA48V,TRANS_FA9YRS,1,98.49,Clothing,37,Asia,0.58,9189.78,2022-03-18,2023-01-15,Summer,Evening,Loyalty Program,Medium Risk,High Value,0.318,0,Discounts,0.58,0.5336,74.9500028000672,High Priority
CUST_WUCVYA,PROD_K5VZON,TRANS_M8CKU7,1,127.8,Clothing,45,South America,0.85,561.81,2022-09-11,2023-06-07,Summer,Afternoon,Loyalty Program,High Risk,Low Value,0.274,0,Re-engagement Campaign,0.85,0.748,45.309117418818055,Monitor
CUST_TD00MP,PROD_S78LIC,TRANS_9S49PE,19,118.36,Sports,19,Europe,0.58,3296.02,2020-09-23,2023-04-26,Winter,Evening,Loyalty Program,Medium Risk,Low Value,0.893,0,Discounts,0.58,0.5336,45.48049553189276,Monitor
CUST_TEJFCH,PROD_2NI2D1,TRANS_KSPQ0A,8,174.87,Electronics,67,Asia,0.99,6927.86,2022-06-01,2023-03-05,Winter,Morning,Loyalty Program,High Risk,High Value,0.334,0,VIP Treatment,0.99,0.8415,84.14013136315272,Immediate Action
CUST_XA4KJU,PROD_DQFOG1,TRANS_3P80SF,8,105.45,Clothing,52,South America,0.4,8726.66,2020-05-29,2023-06-27,Winter,Morning,Loyalty Program,Medium Risk,High Value,0.418,0,Discounts,0.4,0.36800000000000005,63.63434722433338,High Priority
CUST_R1JZY3,PROD_22K0SJ,TRANS_QPMGBL,16,155.48,Sports,21,Europe,0.18,5489.75,2021-12-17,2023-04-16,Winter,Morning,Discount,Low Risk,Medium Value,0.803,1,Loyalty Programs,0.18,0.162,36.44940878581086,Monitor
CUST_1T7F9B,PROD_2FOJ14,TRANS_RMEOSM,1,151.39,Clothing,15,Europe,0.48,8487.61,2022-07-26,2023-08-07,Summer,Morning,Loyalty Program,Medium Risk,High Value,0.442,0,Discounts,0.48,0.4416,66.4390685376449,High Priority
CUST_4RDCAV,PROD_YMV0OH,TRANS_Q0VNOU,9,84.51,Home,63,South America,0.53,4763.67,2021-05-03,2023-12-11,Winter,Morning,Loyalty Program,Medium Risk,Medium Value,0.383,0,Discounts,0.53,0.48760000000000003,50.3189216541197,High Priority
CUST_L5B2LT,PROD_6YRPES,TRANS_65D8GF,19,54.95,Home,49,Europe,0.45,3349.36,2022-05-06,2023-11-17,Fall,Afternoon,Email Campaign,Medium Risk,Low Value,0.725,0,Discounts,0.45,0.41400000000000003,39.247201932846394,Monitor
CUST_AGC9JS,PROD_ID2RFE,TRANS_I35EF6,3,122.43,Home,54,South America,0.4,7134.56,2022-04-11,2023-12-17,Spring,Morning,Loyalty Program,Medium Risk,High Value,0.276,0,Discounts,0.4,0.36800000000000005,55.67365616774802,High Priority
CUST_XZ71VX,PROD_AH1LGH,TRANS_027CG5,3,92.04,Sports,10,South America,0.4,1870.12,2021-12-07,2023-08-15,Summer,Afternoon,Discount,Medium Risk,Low Value,0.523,0,Discounts,0.4,0.36800000000000005,29.350824419786075,Monitor
CUST_1L0VUS,PROD_Q1JYX8,TRANS_8KJ8RG,18,45.71,Clothing,69,South America,0.61,1970.64,2021-10-19,2023-10-18,Fall,Afternoon,Loyalty Program,High Risk,Low Value,0.586,0,Standard Communication,0.61,0.61,40.35343648247558,Monitor
CUST_S27ZDH,PROD_TECHIV,TRANS_3Z2RR4,15,80.2,Electronics,37,South America,0.82,2195.74,2022-02-28,2023-05-08,Fall,Morning,Loyalty Program,High Risk,Low Value,0.687,0,Standard Communication,0.82,0.82,51.97896349512388,High Priority
CUST_TG5FFY,PROD_0KXS7L,TRANS_6UWIJS,14,56.72,Home,73,North America,0.04,2521.62,2021-02-10,2023-11-14,Summer,Evening,Loyalty Program,Low Risk,Low Value,0.458,1,Standard Communication,0.04,0.04,14.608402601662439,Maintain
CUST_3PZLR0,PROD_18HFMZ,TRANS_PKNV38,5,196.98,Home,71,Asia,0.69,4936.54,2020-05-12,2023-03-07,Spring,Morning,Email Campaign,High Risk,Medium Value,0.233,0,Re-engagement Campaign,0.69,0.6072,59.183292399017574,High Priority
CUST_5IN01M,PROD_X5DSI2,TRANS_RZIZQF,8,119.47,Home,77,Asia,0.12,1630.93,2022-12-31,2023-09-10,Winter,Morning,Email Campaign,Low Risk,Low Value,0.278,1,Re-engagement Campaign,0.12,0.1056,14.154845716297192,Maintain
CUST_G2NX0E,PROD_XKRFER,TRANS_YUUNDU,14,94.69,Sports,53,North America,0.93,7721.86,2021-12-27,2023-10-02,Summer,Morning,Discount,High Risk,High Value,0.571,0,VIP Treatment,0.93,0.7905,85.1102266454395,Immediate Action
CUST_YJH6WO,PROD_KEUWVY,TRANS_2HZWKG,18,122.42,Home,58,North America,0.42,5589.18,2020-03-30,2023-01-02,Spring,Morning,Email Campaign,Medium Risk,Medium Value,0.648,0,Discounts,0.42,0.3864,48.94657071769723,Monitor
CUST_SVE8J7,PROD_O9ZKBK,TRANS_7OJBHV,2,136.0,Electronics,58,North America,0.68,8313.72,2020-11-10,2023-03-02,Summer,Afternoon,Discount,High Risk,High Value,0.227,0,VIP Treatment,0.68,0.5780000000000001,75.56959767034408,Immediate Action
CUST_WMAZD7,PROD_9IDSH3,TRANS_SNYDYK,12,136.95,Sports,11,South America,0.41,312.15,2020-03-27,2023-01-16,Spring,Evening,Loyalty Program,Medium Risk,Low Value,0.754,0,Discounts,0.41,0.3772,22.060787458899014,Maintain
CUST_0SLMYH,PROD_PNOUSO,TRANS_IQ9FHR,12,172.66,Sports,35,Asia,0.48,1551.01,2022-12-21,2023-04-22,Fall,Morning,Loyalty Program,Medium Risk,Low Value,0.619,0,Discounts,0.48,0.4416,31.755236125667015,Monitor
CUST_EZJ1HI,PROD_0UE0XW,TRANS_EMUY2S,2,34.4,Clothing,6,Europe,0.78,1472.52,2022-02-26,2023-08-08,Spring,Evening,Discount,High Risk,Low Value,0.519,0,Standard Communication,0.78,0.78,46.36277670664096,Monitor
CUST_IXR28K,PROD_34WKG6,TRANS_GMOKR5,16,43.8,Sports,29,Europe,0.28,2290.77,2022-07-03,2023-10-22,Winter,Evening,Email Campaign,Low Risk,Low Value,0.758,1,Loyalty Programs,0.28,0.25200000000000006,25.454124898997577,Monitor
CUST_4GFGQY,PROD_VM79HT,TRANS_HYY6KK,7,179.52,Home,61,Europe,0.64,8312.19,2020-12-08,2023-06-13,Spring,Afternoon,Discount,High Risk,High Value,0.342,0,VIP Treatment,0.64,0.544,73.56194748673968,High Priority
CUST_H35W26,PROD_42A2UU,TRANS_LF5I8W,2,94.88,Sports,20,South America,0.68,5619.15,2022-03-28,2023-03-23,Winter,Afternoon,Email Campaign,High Risk,Medium Value,0.44,0,Standard Communication,0.68,0.68,62.09642431418354,High Priority
CUST_U8OQNU,PROD_KXXHPU,TRANS_HF26SA,14,170.65,Clothing,49,Europe,0.02,6124.06,2022-10-25,2023-12-11,Fall,Afternoon,Discount,Low Risk,Medium Value,0.593,1,Standard Communication,0.02,0.02,31.621034904837718,Monitor
CUST_TV1Y6K,PROD_2JBHKM,TRANS_B1N926,2,196.02,Sports,52,Europe,0.4,3424.6,2020-05-24,2023-06-23,Winter,Afternoon,Loyalty Program,Medium Risk,Medium Value,0.26,0,Discounts,0.4,0.36800000000000005,37.12341096186309,Monitor
