Customer_ID,Risk_Level,LTV_Segment,Engagement_Score,Priority_Score,Action_Priority
CUST_X1UHSV,High Risk,Medium Value,0.627,57.60718057233373,High Priority
CUST_8RPH58,High Risk,Medium Value,0.378,73.6829863916734,High Priority
CUST_97RSZ2,High Risk,Low Value,0.638,43.539564949558795,Monitor
CUST_2XUT3N,Low Risk,High Value,0.451,43.54812515500372,Monitor
CUST_FW9B49,High Risk,Low Value,0.53,39.93029232701585,Monitor
CUST_GZTSWD,Medium Risk,High Value,0.835,69.32209973039353,High Priority
CUST_KKCWRE,High Risk,Low Value,0.927,41.185648455562934,Monitor
CUST_IMCVDC,Low Risk,Low Value,0.497,9.630375129003095,Maintain
CUST_P5QX2P,Low Risk,Low Value,0.884,11.479005496131906,Maintain
CUST_1VFPOM,Low Risk,Low Value,0.642,20.027596662319898,Maintain
CUST_QNYLD7,Low Risk,Low Value,0.268,8.425392209413026,Maintain
CUST_6HRKXY,High Risk,Medium Value,0.391,66.83111594678272,High Priority
CUST_ZWKJWL,Medium Risk,High Value,0.413,72.08369400865621,High Priority
CUST_AYFCKE,High Risk,Low Value,0.775,63.861606678560285,High Priority
CUST_YPLPDQ,Low Risk,Low Value,0.349,7.711767082409978,Maintain
CUST_IZD8FP,High Risk,Low Value,0.274,56.0843700248806,High Priority
CUST_VCQSGR,Low Risk,Medium Value,0.322,25.04315903581686,Monitor
CUST_HLQ4E3,High Risk,High Value,0.394,83.77109250622014,Immediate Action
CUST_5G1ZN0,Low Risk,Low Value,0.406,29.12538700928822,Monitor
CUST_BOA9MI,High Risk,Medium Value,0.54,56.37770106482556,High Priority
CUST_BJJ43N,Low Risk,Medium Value,0.498,37.40913181916366,Monitor
CUST_O0Z16W,Medium Risk,High Value,0.413,58.86690280566734,High Priority
CUST_0R8BLV,High Risk,Medium Value,0.492,76.16557797387136,Immediate Action
CUST_PS39WI,Medium Risk,Low Value,0.548,35.52644463467123,Monitor
CUST_S34ZAO,Medium Risk,Low Value,0.453,35.618636847284336,Monitor
CUST_TKV3QD,Medium Risk,Medium Value,0.422,41.59519628471084,Monitor
CUST_VZYV0F,High Risk,Medium Value,0.432,71.82193772650544,High Priority
CUST_OBIAW6,Medium Risk,Low Value,0.383,28.260248245957904,Monitor
CUST_9SRCEX,Medium Risk,High Value,0.675,67.5810619454867,High Priority
CUST_C8CIJT,Medium Risk,Medium Value,0.291,59.34727633463203,High Priority
CUST_09IFDZ,Medium Risk,High Value,0.619,69.59734633631207,High Priority
CUST_LR2LJT,Medium Risk,Medium Value,0.386,53.40089762154292,High Priority
CUST_8D7JES,High Risk,Medium Value,0.353,78.25021200508812,Immediate Action
CUST_8GTQI2,High Risk,Medium Value,0.456,60.493219837276094,High Priority
CUST_XF461I,Medium Risk,Low Value,0.771,31.52321055705337,Monitor
CUST_7X2BXU,Medium Risk,Medium Value,0.457,48.153575685816456,Monitor
CUST_OC92Q1,High Risk,Low Value,0.538,52.977675464211146,High Priority
CUST_E86W98,High Risk,Medium Value,0.379,69.83581405953743,High Priority
CUST_NI7CKB,Low Risk,Low Value,0.567,15.246887925310206,Maintain
CUST_LDUR89,Low Risk,High Value,0.276,44.66861004664112,Monitor
CUST_2UVSWC,High Risk,Medium Value,0.732,71.69646871524917,High Priority
CUST_4DV8NA,Medium Risk,High Value,0.467,53.71602118450843,High Priority
CUST_PVCMFJ,High Risk,High Value,0.428,79.85998063953535,Immediate Action
CUST_AT0ZN8,High Risk,High Value,0.76,87.81796163107914,Immediate Action
CUST_IJ8A5N,High Risk,High Value,0.3,88.36777282654784,Immediate Action
CUST_T8CM8N,Low Risk,Medium Value,0.906,35.063373520964504,Monitor
CUST_TI6P32,Medium Risk,Medium Value,0.404,53.62227493459843,High Priority
CUST_3U10WJ,High Risk,Low Value,0.815,41.63739329743914,Monitor
CUST_YAQUE6,Low Risk,Low Value,0.897,16.005354128499086,Maintain
CUST_7RY7IX,Low Risk,Medium Value,0.434,28.220963303119273,Monitor
CUST_Q823XP,Medium Risk,Medium Value,0.734,44.76217829227902,Monitor
CUST_IDR0HA,Low Risk,Low Value,0.85,10.741737801707242,Maintain
CUST_3CMLGC,High Risk,High Value,0.492,92.64493347840349,Immediate Action
CUST_R18FXT,Low Risk,Low Value,0.423,14.156195748697968,Maintain
CUST_5AE0U1,Low Risk,Medium Value,0.349,38.211287070889696,Monitor
CUST_VCAII2,Low Risk,Low Value,0.058,19.69557669384065,Maintain
CUST_8RM5BM,Low Risk,High Value,0.674,56.31317351616438,High Priority
CUST_7P8NSW,High Risk,High Value,0.708,91.50540812979511,Immediate Action
CUST_0OCAX6,Low Risk,High Value,0.425,45.8269198460763,Monitor
CUST_GW7TWS,Medium Risk,Low Value,0.518,18.226879445106682,Maintain
CUST_1BQ8YW,Low Risk,Medium Value,0.412,35.01980247525941,Monitor
CUST_L8QRCZ,High Risk,Low Value,0.572,53.24473987375697,High Priority
CUST_QCKL30,Low Risk,Medium Value,0.697,35.72611742681825,Monitor
CUST_8WWDDS,Low Risk,High Value,0.364,57.73230957542981,High Priority
CUST_VGX50A,Low Risk,Low Value,0.305,8.440982583582006,Maintain
CUST_EG2IT4,High Risk,Low Value,0.402,51.853480483531605,High Priority
CUST_4JLDHN,Low Risk,High Value,0.735,45.32106370552893,Monitor
CUST_90KML1,High Risk,High Value,0.476,85.64035136843285,Immediate Action
CUST_6QR9T2,High Risk,High Value,0.48,82.49054377305055,Immediate Action
CUST_LJSTVT,Low Risk,High Value,0.302,50.63450922822148,High Priority
CUST_NVPSD8,High Risk,High Value,0.234,77.57740385769259,Immediate Action
CUST_P8EZ5P,Medium Risk,High Value,0.606,52.47602742465819,High Priority
CUST_DXYRJU,Medium Risk,Medium Value,0.833,42.168184036416875,Monitor
CUST_56UEG6,High Risk,High Value,0.456,74.01525636615278,High Priority
CUST_FU8GA6,Medium Risk,High Value,0.481,62.96027704664912,High Priority
CUST_N8RFHD,Low Risk,Medium Value,0.026,23.862900709617026,Maintain
CUST_Y553IG,High Risk,Medium Value,0.124,74.40915581973967,High Priority
CUST_MSM882,High Risk,Low Value,0.495,39.21339912157892,Monitor
CUST_D4KLQR,High Risk,Low Value,0.584,49.82042569021657,Monitor
CUST_ANNSPO,High Risk,Medium Value,0.6,79.40645175484212,Immediate Action
CUST_LVMAV8,Medium Risk,Low Value,0.524,27.05470531292751,Monitor
CUST_1Q4EHY,Medium Risk,Low Value,0.203,24.949976799443185,Maintain
CUST_TXP74B,Low Risk,High Value,0.646,44.846210309047414,Monitor
CUST_AL6L8T,Low Risk,High Value,0.777,47.4376725041401,Monitor
CUST_SUN5AP,Medium Risk,Low Value,0.457,28.29432506380153,Monitor
CUST_1AKRZX,High Risk,Medium Value,0.381,64.7034848836372,High Priority
CUST_A9DB4J,Low Risk,High Value,0.231,44.99147779546709,Monitor
CUST_I32RIN,High Risk,Low Value,0.69,51.99464787154892,High Priority
CUST_95L0ZS,High Risk,Low Value,0.34,59.15973983375601,High Priority
CUST_KH15EH,Low Risk,High Value,0.597,46.474687392497415,Monitor
CUST_4TWCJD,Low Risk,Medium Value,0.756,31.486631679160297,Monitor
CUST_65R138,Low Risk,Low Value,0.78,14.610104642511418,Maintain
CUST_IGI8LL,High Risk,High Value,0.46,88.89864756754162,Immediate Action
CUST_RKXLM5,High Risk,Low Value,0.494,42.61502876069026,Monitor
CUST_6NAFQL,Low Risk,High Value,0.535,47.16804203300879,Monitor
CUST_7W7I9I,Low Risk,Low Value,0.578,23.898947574741793,Maintain
CUST_FTQ2US,Medium Risk,Low Value,0.683,23.769662471899327,Maintain
CUST_EE63NF,Low Risk,High Value,0.916,39.44625071001704,Monitor
CUST_9XL3B6,High Risk,Low Value,0.381,38.99616590798179,Monitor
CUST_Z37MB3,High Risk,Low Value,0.679,46.90442170612095,Monitor
CUST_76D8FD,High Risk,Low Value,0.784,47.69222461339072,Monitor
CUST_NWLU1A,High Risk,High Value,0.766,85.62142291414995,Immediate Action
CUST_RAC3EU,High Risk,High Value,0.334,78.89267142411418,Immediate Action
CUST_SNNBL2,High Risk,High Value,0.57,75.69893277438658,Immediate Action
CUST_2NBLGU,Medium Risk,Medium Value,0.266,38.81347152331656,Monitor
CUST_TFD9O6,High Risk,High Value,0.425,75.89046337112092,Immediate Action
CUST_WPMEM4,Medium Risk,Low Value,0.493,26.66247989951759,Monitor
CUST_RAIBR3,Medium Risk,High Value,0.843,60.41264190340568,High Priority
CUST_F05MOQ,High Risk,Medium Value,0.195,68.4414785954863,High Priority
CUST_WEJNGG,Medium Risk,Low Value,0.268,37.01049025176604,Monitor
CUST_5RD37Q,Low Risk,Medium Value,0.208,35.31516556397354,Monitor
CUST_V7HHKW,High Risk,Medium Value,0.483,56.56387953310879,High Priority
CUST_3SGWAY,High Risk,High Value,0.6,80.17714225141404,Immediate Action
CUST_D7Y3U7,Low Risk,Medium Value,0.742,20.378817091610195,Maintain
CUST_IEL7CY,High Risk,High Value,0.581,79.76777842668224,Immediate Action
CUST_7ACBMN,Medium Risk,High Value,0.704,65.01231429554309,High Priority
CUST_YN1N1P,Low Risk,Medium Value,0.584,33.87768506444155,Monitor
CUST_MITM1W,Medium Risk,Medium Value,0.446,61.31031344752274,High Priority
CUST_RT97NE,Medium Risk,Medium Value,0.621,46.98523564565549,Monitor
CUST_JIKGXI,Medium Risk,Low Value,0.358,34.85799659191821,Monitor
CUST_JQX8JD,Medium Risk,Medium Value,0.441,56.36967687224494,High Priority
CUST_FQBRQT,Low Risk,Medium Value,0.452,23.637135291246988,Maintain
CUST_IXNKYJ,High Risk,High Value,0.611,90.18974255382129,Immediate Action
CUST_AEXUZF,Low Risk,High Value,0.824,46.21531716761202,Monitor
CUST_SRXLC8,High Risk,Low Value,0.664,48.33238397721546,Monitor
CUST_EG1QJ2,Medium Risk,High Value,0.452,71.16391193388641,High Priority
CUST_DWAZYH,Medium Risk,Low Value,0.318,34.589230141523394,Monitor
CUST_O9BAYE,High Risk,Medium Value,0.577,53.514182340376166,High Priority
CUST_7FBFGG,Low Risk,Medium Value,0.736,35.28077273854572,Monitor
CUST_QQR3UC,Low Risk,Medium Value,0.163,27.95178884293223,Monitor
CUST_0VJ5SO,Medium Risk,Medium Value,0.722,33.20916301991248,Monitor
CUST_R2J26T,High Risk,Medium Value,0.428,58.811269470467295,High Priority
CUST_GX50T8,High Risk,High Value,0.345,76.01048625167005,Immediate Action
CUST_4HLMXA,Low Risk,Low Value,0.598,16.468199236781683,Maintain
CUST_5W4VTY,Medium Risk,High Value,0.595,69.44553669288064,High Priority
CUST_93IJ25,High Risk,Low Value,0.649,43.96394513468323,Monitor
CUST_VRNSTY,Medium Risk,High Value,0.158,55.53511284270822,High Priority
CUST_9SIS1B,Low Risk,Medium Value,0.281,25.991279790714973,Monitor
CUST_RDD9XH,High Risk,High Value,0.268,82.31317151611638,Immediate Action
CUST_K5JW1R,Low Risk,Low Value,0.8,20.585812059489427,Maintain
CUST_I8HVXN,Medium Risk,Low Value,0.75,30.193896653519687,Monitor
CUST_TJFUYJ,Low Risk,Low Value,0.394,26.67201612838708,Monitor
CUST_Z8Z42X,Low Risk,Low Value,0.422,4.320091682200373,Maintain
CUST_77B8MG,High Risk,High Value,0.514,79.33329399905598,Immediate Action
CUST_RMOHGC,Low Risk,Low Value,0.409,13.72019328463883,Maintain
CUST_RMYGXZ,High Risk,High Value,0.522,75.69106858564605,Immediate Action
CUST_OCPQ5V,Low Risk,Low Value,0.131,17.92411817883629,Maintain
CUST_EMHEBK,Low Risk,High Value,0.623,39.424184180420326,Monitor
CUST_GJ8OOO,Low Risk,Medium Value,0.496,21.12047089130139,Maintain
CUST_PQZGMR,Medium Risk,High Value,0.479,59.08130795139083,High Priority
CUST_SAZKLY,Low Risk,Low Value,0.315,27.469911277870665,Monitor
CUST_H4S5QS,Medium Risk,High Value,0.425,64.0691036584878,High Priority
CUST_T0K2MW,Medium Risk,High Value,0.032,54.91793603046473,High Priority
CUST_R74V71,High Risk,Low Value,0.289,51.38580525932622,High Priority
CUST_EWFXEG,Low Risk,Medium Value,0.468,21.661307871388914,Maintain
CUST_XGXAAS,High Risk,High Value,0.562,76.50447210733057,Immediate Action
CUST_T2KX8J,Low Risk,Medium Value,0.188,29.231695560693453,Monitor
CUST_89KT6H,High Risk,High Value,0.621,84.53264478347481,Immediate Action
CUST_RFNQFK,Low Risk,Medium Value,0.805,37.661571877725066,Monitor
CUST_6EL2AI,High Risk,Medium Value,0.562,70.13032112770706,High Priority
CUST_PNKY4N,High Risk,High Value,0.499,77.09735633655208,Immediate Action
CUST_JVC95O,High Risk,High Value,0.548,67.36882485179643,High Priority
CUST_FAOVIM,High Risk,Low Value,0.435,42.437966511196265,Monitor
CUST_W3E01D,High Risk,Medium Value,0.44,67.73534964839156,High Priority
CUST_NYWK0T,Medium Risk,High Value,0.43,66.89170740097762,High Priority
CUST_M7SH3W,Medium Risk,High Value,0.509,71.90726777442659,High Priority
CUST_900DIR,Medium Risk,High Value,0.467,50.51552837268094,High Priority
CUST_G9LK2U,Medium Risk,High Value,0.679,60.7954890917382,High Priority
CUST_BZ0WS5,Medium Risk,Low Value,0.082,22.982055569333664,Maintain
CUST_HE8MSN,High Risk,Low Value,0.497,41.60918462043089,Monitor
CUST_MRQH21,High Risk,High Value,0.831,82.2791947006728,Immediate Action
CUST_NU99UL,High Risk,Medium Value,0.41,62.288534924838196,High Priority
CUST_FRPW0K,High Risk,Low Value,0.45,49.24546789122939,Monitor
CUST_G34S6Z,Medium Risk,Medium Value,0.362,44.9486147667544,Monitor
CUST_MYYAH6,High Risk,High Value,0.389,75.63945734697633,Immediate Action
CUST_K7WZDS,Medium Risk,High Value,0.732,57.07633583205997,High Priority
CUST_NFU5E0,High Risk,Medium Value,0.4,74.65047761146268,High Priority
CUST_LACE0F,High Risk,High Value,0.734,86.14093738249719,Immediate Action
CUST_XIE51L,Medium Risk,Medium Value,0.234,38.209273022552544,Monitor
CUST_TCNFGE,High Risk,Medium Value,0.26,67.22853148475564,High Priority
CUST_7SSMKY,High Risk,Medium Value,0.535,74.70403689688553,High Priority
CUST_X6YD3H,Medium Risk,High Value,0.488,62.04363904733714,High Priority
CUST_PP5LEM,High Risk,Medium Value,0.79,64.75771418514044,High Priority
CUST_2U8ZLI,Low Risk,Medium Value,0.78,40.99744193860653,Monitor
CUST_GT0L4K,Low Risk,Low Value,0.158,11.27619662871909,Maintain
CUST_T7DW5J,Low Risk,High Value,0.477,45.285950862820705,Monitor
CUST_IIMOUV,Low Risk,High Value,0.53,51.70458290998984,High Priority
CUST_MKMY91,Medium Risk,High Value,0.737,65.26589438146516,High Priority
CUST_SG571P,Medium Risk,High Value,0.499,65.69429866316791,High Priority
CUST_TLMNYC,Medium Risk,Low Value,0.643,32.75878821091706,Monitor
CUST_39M7DT,Medium Risk,Medium Value,0.361,41.796587118090834,Monitor
CUST_04XT7G,High Risk,Medium Value,0.946,64.57661983887613,High Priority
CUST_VJ8B5G,Low Risk,Low Value,0.811,6.081549957198973,Maintain
CUST_7I014W,Medium Risk,Medium Value,0.536,54.24280582733985,High Priority
CUST_ENYBUH,Medium Risk,Low Value,0.783,31.406557757386175,Monitor
CUST_Q3PK3F,Medium Risk,Medium Value,0.663,47.860026640639376,Monitor
CUST_V72GY0,High Risk,High Value,0.792,92.49204380905141,Immediate Action
CUST_CHAK1W,Medium Risk,High Value,0.74,75.09216821203708,Immediate Action
CUST_59HBRU,High Risk,High Value,0.528,72.89884357224574,High Priority
CUST_RAINZ8,Medium Risk,Medium Value,0.7,61.19786074865797,High Priority
CUST_VXRIZL,Low Risk,Medium Value,0.442,21.935378449082776,Maintain
CUST_WCOEZK,Medium Risk,Low Value,0.592,36.7557321375713,Monitor
CUST_TLO4OA,Medium Risk,Low Value,0.696,27.300587214093138,Monitor
CUST_1E1OBT,Medium Risk,High Value,0.625,70.70913701928848,High Priority
CUST_7UPVFG,Medium Risk,Low Value,0.474,38.82573581765962,Monitor
CUST_PATK3B,Medium Risk,Low Value,0.291,43.050085202044855,Monitor
CUST_TUBQRZ,Low Risk,Low Value,0.795,16.446244709873035,Maintain
CUST_2A8PC3,High Risk,High Value,0.794,76.94572669744073,Immediate Action
CUST_ZRS372,High Risk,Low Value,0.607,47.06898765570374,Monitor
CUST_21ELN2,Low Risk,Low Value,0.48,9.359432626383033,Maintain
CUST_TQEI7K,High Risk,High Value,0.379,77.09336424074178,Immediate Action
CUST_W2IRVI,High Risk,Medium Value,0.775,69.27746465915182,High Priority
CUST_WW6MRZ,High Risk,Low Value,0.46,56.44152859668632,High Priority
CUST_U8S9ZR,High Risk,Medium Value,0.197,61.85026840644176,High Priority
CUST_FCDME7,Low Risk,High Value,0.766,55.51188828531885,High Priority
CUST_85HVTN,Low Risk,Low Value,0.45,4.319805675336208,Maintain
CUST_X8QZLN,Low Risk,Low Value,0.944,7.734829635911262,Maintain
CUST_C1HRAI,High Risk,High Value,0.347,67.37314695552693,High Priority
CUST_FG6S6R,High Risk,Low Value,0.676,36.008082193972655,Monitor
CUST_IS4PIO,High Risk,High Value,0.321,73.9692612622703,High Priority
CUST_D3S8TH,High Risk,Low Value,0.338,36.254730113522726,Monitor
CUST_FQU2PL,High Risk,Low Value,0.361,51.03172676144227,High Priority
CUST_B7J81H,Low Risk,Medium Value,0.533,40.32386377273055,Monitor
CUST_B2STDR,High Risk,Low Value,0.31,63.715477171452115,High Priority
CUST_5LHNQG,Medium Risk,High Value,0.675,70.79893517444418,High Priority
CUST_5VQ8NU,Low Risk,High Value,0.657,44.575623814971564,Monitor
CUST_Y7OPL9,High Risk,Medium Value,0.394,60.44082857988592,High Priority
CUST_VHM4IL,Medium Risk,Low Value,0.703,26.891829403905692,Monitor
CUST_RIK5G9,Low Risk,Medium Value,0.707,39.91360392649423,Monitor
CUST_962UEK,High Risk,High Value,0.457,92.55984343624246,Immediate Action
CUST_D8JO88,Medium Risk,Medium Value,0.601,50.535962863108715,High Priority
CUST_DSZ97Q,Low Risk,Low Value,0.512,28.733753610086644,Monitor
CUST_8VW0YA,High Risk,High Value,0.272,85.94556269350464,Immediate Action
CUST_F688RW,Medium Risk,Low Value,0.777,38.56845164283943,Monitor
CUST_YWU0OY,Medium Risk,Low Value,0.517,20.91092186212469,Maintain
CUST_7V5ZLE,Medium Risk,Low Value,0.585,22.659601830443933,Maintain
CUST_TXYADW,Low Risk,High Value,0.397,46.84369224861397,Monitor
CUST_QQ0WBZ,Medium Risk,Medium Value,0.385,39.44683672408138,Monitor
CUST_4M2KTZ,Low Risk,Medium Value,0.237,39.035948862772706,Monitor
CUST_0I66Y8,Medium Risk,Medium Value,0.443,36.48081753962095,Monitor
CUST_833Y4J,Medium Risk,High Value,0.698,61.06191548597166,High Priority
CUST_6B3T5E,Medium Risk,Medium Value,0.37,52.50007400177604,High Priority
CUST_65ZD0P,Low Risk,Medium Value,0.212,22.147121530916742,Maintain
CUST_17DI6Z,Low Risk,Low Value,0.59,17.73737969711273,Maintain
CUST_VZ7Q5S,Low Risk,High Value,0.535,47.44640071361712,Monitor
CUST_19OE9Z,Medium Risk,High Value,0.332,69.34194220661296,High Priority
CUST_0Y18PJ,High Risk,Low Value,0.496,45.09887437298495,Monitor
CUST_COFI0A,Medium Risk,Medium Value,0.674,54.22929150299607,High Priority
CUST_G0AMV0,Low Risk,Medium Value,0.332,29.34764234341624,Monitor
CUST_BXQOPE,Low Risk,Low Value,0.732,23.840854180500333,Maintain
CUST_59IMNS,High Risk,Low Value,0.567,58.38338320119683,High Priority
CUST_WMPI9O,High Risk,Medium Value,0.878,61.75276406633759,High Priority
CUST_K01YJH,High Risk,Low Value,0.49,58.55049921198109,High Priority
CUST_0KKEOO,Low Risk,Medium Value,0.603,32.48432962391097,Monitor
CUST_AL1QUF,Low Risk,Low Value,0.722,18.8654547709145,Maintain
CUST_ZTYDXV,Low Risk,Low Value,0.678,13.429968319239663,Maintain
CUST_C9M6ZY,High Risk,Medium Value,0.724,49.49636791282991,Monitor
CUST_LKCP4Y,High Risk,High Value,0.565,99.88759730233525,Immediate Action
CUST_U0LDBM,High Risk,Medium Value,0.391,62.04655911741882,High Priority
CUST_2EMLYK,High Risk,High Value,0.679,84.3112734705633,Immediate Action
CUST_FVCBSR,High Risk,Medium Value,0.713,58.568341640199364,High Priority
CUST_44PYD0,Medium Risk,Medium Value,0.532,51.02253054073298,High Priority
CUST_XCW2Y4,High Risk,Medium Value,0.227,73.45992103810491,High Priority
CUST_6LX1TQ,High Risk,Low Value,0.453,59.09589230141523,High Priority
CUST_L0Q8ZL,Medium Risk,Medium Value,0.492,56.727639463347124,High Priority
CUST_TX4G92,High Risk,Low Value,0.642,40.7039908957815,Monitor
CUST_F23KM3,High Risk,Low Value,0.252,58.72541741001784,High Priority
CUST_CO1L0O,Low Risk,Low Value,0.409,24.036912885909263,Maintain
CUST_5QMZ9O,High Risk,High Value,0.869,74.2404557709385,High Priority
CUST_X5U3YU,Low Risk,High Value,0.516,55.0394149459587,High Priority
CUST_RDJB8W,High Risk,Medium Value,0.663,55.92311015464371,High Priority
CUST_CTEAZX,High Risk,Low Value,0.424,46.928808291398994,Monitor
CUST_HO2XI5,High Risk,Low Value,0.634,31.10727657463779,Monitor
CUST_GLFQJ0,Medium Risk,Medium Value,0.658,54.129375105002524,High Priority
CUST_45LIB3,Medium Risk,Low Value,0.736,35.38091114186741,Monitor
CUST_1BX61S,Low Risk,High Value,0.049,40.80186724481388,Monitor
CUST_BH6QUR,Low Risk,Medium Value,0.524,36.08293599046377,Monitor
CUST_9ZQIBS,High Risk,High Value,0.794,85.33155195724697,Immediate Action
CUST_XN0AHC,Medium Risk,Low Value,0.916,30.375129003096074,Monitor
CUST_YEI0K5,Low Risk,High Value,0.655,43.21264310343449,Monitor
CUST_VWEFQP,Medium Risk,Low Value,0.661,34.10689656551757,Monitor
CUST_2NIVRV,Low Risk,Medium Value,0.431,43.47390337368097,Monitor
CUST_1CU75Z,High Risk,High Value,0.3,80.5751898045553,Immediate Action
CUST_D81QKV,Medium Risk,Low Value,0.448,44.40104362504701,Monitor
CUST_J0UBDJ,High Risk,Low Value,0.814,50.7703044873077,High Priority
CUST_XYOYYN,Medium Risk,Low Value,0.698,37.12683104394506,Monitor
CUST_372E6D,Low Risk,Low Value,0.302,16.819833676008223,Maintain
CUST_GWSYW8,High Risk,Medium Value,0.432,76.83343000232006,Immediate Action
CUST_CA0FFF,Medium Risk,High Value,0.671,59.21176908245798,High Priority
CUST_RWJPIU,Medium Risk,High Value,0.364,61.52386857284574,High Priority
CUST_G79FOY,High Risk,Medium Value,0.525,68.7531080745938,High Priority
CUST_HW7MAS,Medium Risk,Medium Value,0.55,44.88999935998464,Monitor
CUST_58V6M2,High Risk,High Value,0.381,81.53544085058041,Immediate Action
